Payment_ID,Loan_ID,Payment_Date,Payment_Amount,Payment_Status
672,5306,2023-11-11,62020.68,Paid
673,1853,2024-08-09,31308.3,Paid
674,11671,2022-06-15,80807.8,Paid
675,9958,2024-04-24,27733.47,Partial
676,4836,2025-03-24,9670.07,Paid
677,8449,2024-01-24,35380.86,Partial
678,14781,2025-11-07,22780.73,Paid
679,13898,2025-10-19,141457.08,Paid
680,857,2025-07-05,71090.5,Paid
681,10850,2023-07-19,102035.77,Paid
682,259,2025-04-28,20754.74,Paid
683,14565,2025-09-08,0.0,Missed
684,10577,2026-02-25,85247.23,Partial
685,3415,2023-07-23,109500.45,Paid
686,14686,2023-09-12,10901.24,Paid
687,11360,2025-08-11,142737.28,Paid
688,4036,2024-09-26,26318.38,Paid
689,8736,2025-08-26,143458.58,Paid
690,6622,2024-09-19,41843.21,Paid
691,13645,2022-10-03,25254.19,Paid
692,13306,2024-09-29,0.0,Missed
693,14260,2023-07-09,54918.42,Late
694,3564,2025-07-30,17308.72,Late
695,3451,2025-02-16,20742.87,Paid
696,5700,2024-01-31,30480.08,Paid
697,6371,2025-01-02,8424.22,Late
698,13770,2023-11-12,18520.14,Paid
699,177,2022-11-12,205122.91,Paid
700,3620,2026-07-19,61321.35,Paid
701,9825,2023-02-28,66939.96,Paid
702,4691,2023-09-30,27642.35,Paid
703,7023,2023-10-13,71732.58,Paid
704,9825,2023-10-29,69769.21,Paid
705,351,2025-04-10,105231.06,Paid
706,8782,2024-12-10,60783.63,Paid
707,10763,2026-03-16,14253.33,Paid
708,10045,2025-04-03,10904.31,Partial
709,3790,2024-03-29,235241.265,Partial
710,13954,2024-01-17,8166.24,Partial
711,650,2025-04-26,14624.15,Partial
712,7505,2025-08-04,30873.6,Late
713,7390,2026-05-14,65648.58,Paid
714,11208,2024-04-27,235241.265,Late
715,9914,2025-11-18,33608.81,Paid
716,3803,2025-04-21,61219.34,Late
717,9579,2023-05-07,60607.22,Paid
718,5786,2025-02-25,53938.66,Partial
719,7129,2024-07-16,117355.72,Paid
720,6334,2026-01-21,21982.87,Paid
721,4729,2023-04-08,30434.34,Paid
722,2903,2022-08-26,115719.3,Paid
723,11258,2024-02-26,74089.46,Late
724,10427,2024-04-15,24084.84,Late
725,1321,2025-06-28,12591.68,Paid
726,13714,2025-03-03,137063.87,Late
727,5678,2023-05-22,38940.97,Paid
728,44,2024-10-11,32949.51,Paid
729,5243,2026-03-18,69619.42,Paid
730,7731,2024-04-15,79654.38,Paid
731,619,2026-12-06,219537.39,Paid
732,2324,2023-12-11,235241.265,Paid
733,4949,2024-09-04,95401.67,Paid
734,6165,2025-09-24,136236.42,Late
735,9690,2024-01-01,145894.83,Paid
736,13548,2025-10-07,88895.77,Late
737,12865,2026-06-01,37102.91,Paid
738,12945,2025-06-23,43993.78,Late
739,455,2025-09-24,10665.08,Paid
740,792,2026-09-29,112286.63,Paid
741,14871,2025-03-21,33431.27,Paid
742,10889,2025-12-04,41414.48,Paid
743,3379,2025-12-13,154091.35,Paid
744,10403,2025-03-27,87158.82,Paid
745,11247,2025-09-06,57895.89,Paid
746,3007,2024-09-19,80681.75,Paid
747,8627,2024-11-20,235241.265,Paid
748,13379,2025-05-16,5438.54,Partial
749,3455,2023-02-12,33869.72,Paid
750,1016,2025-03-29,30456.6,Paid
751,8631,2025-09-20,70789.03,Late
752,3151,2025-01-14,11291.45,Partial
753,1241,2023-05-25,17861.44,Late
754,7814,2024-06-13,216394.71,Paid
755,803,2025-09-17,100075.83,Paid
756,6017,2022-11-09,33113.41,Paid
757,9512,2024-04-14,5470.03,Paid
758,9470,2024-06-09,66991.46,Paid
759,1885,2022-11-16,202010.27,Paid
760,12194,2024-02-04,147135.34,Paid
761,3915,2022-07-14,174521.0,Paid
762,12330,2024-09-04,203012.62,Paid
763,5797,2023-09-14,41966.54,Paid
764,10482,2025-08-20,28877.09,Paid
765,13212,2025-07-30,73883.92,Partial
766,12242,2026-09-22,106045.32,Late
767,527,2025-09-26,235241.265,Partial
768,5006,2025-03-05,30293.85,Late
769,13275,2026-12-14,113894.11,Paid
770,10626,2023-07-30,16597.75,Paid
771,4974,2024-07-26,6633.31,Paid
772,10616,2026-04-13,22776.0,Late
773,10711,2024-12-17,15842.04,Paid
774,4453,2022-11-30,80093.71,Late
775,10859,2024-03-21,58017.13,Paid
776,4486,2025-01-17,110139.9,Paid
777,8657,2023-11-15,235241.265,Paid
778,13285,2024-02-27,27058.46,Late
779,3580,2022-07-14,41932.46,Paid
780,1287,2026-01-20,53860.68,Paid
781,11130,2025-09-21,113897.88,Paid
782,2679,2026-01-18,0.0,Missed
783,5390,2025-04-23,24751.14,Late
784,12658,2024-10-01,71016.29,Paid
785,11681,2025-07-04,32060.05,Paid
786,8420,2024-07-31,41405.06,Partial
787,2999,2025-12-13,114638.09,Paid
788,6810,2023-12-20,167482.18,Paid
789,3519,2023-02-15,26916.11,Paid
790,14440,2024-09-10,72893.55,Late
791,11483,2023-05-02,47128.63,Paid
792,4388,2024-11-28,82774.9,Late
793,2238,2024-05-02,100021.73,Paid
794,12938,2023-09-24,130968.43,Paid
795,5556,2024-01-16,8685.33,Paid
796,2269,2022-10-29,71766.38,Paid
797,6009,2025-04-15,40881.46,Paid
798,6882,2025-08-16,54182.99,Paid
799,2915,2024-06-13,84544.22,Paid
800,11138,2024-06-29,46768.62,Partial
801,7067,2027-02-26,56123.54,Paid
802,2787,2024-06-26,13194.12,Paid
803,9657,2025-10-29,30679.63,Paid
804,3800,2025-04-01,86725.86,Partial
805,12950,2025-10-30,40889.89,Paid
806,6723,2023-07-12,179209.19,Paid
807,11878,2025-08-05,38057.13,Paid
808,12580,2024-03-16,56254.3,Paid
809,1154,2024-10-20,9443.67,Partial
810,11937,2023-10-09,18629.24,Paid
811,7451,2026-05-20,35854.35,Paid
812,1513,2025-05-26,235241.265,Paid
813,13222,2025-07-11,216513.95,Paid
814,1634,2025-05-08,20316.68,Late
815,12732,2024-04-24,138767.37,Paid
816,2599,2026-01-07,66691.76,Paid
817,11359,2023-02-28,111457.31,Paid
818,13953,2024-10-02,39609.7,Partial
819,11114,2025-08-20,48973.36,Paid
820,10272,2023-03-10,166817.87,Paid
821,11697,2024-07-06,107130.97,Paid
822,855,2024-10-30,235241.265,Late
823,2098,2023-09-05,117620.26,Paid
824,13935,2024-01-26,47248.99,Paid
825,12682,2026-08-16,189731.41,Late
826,4888,2022-06-20,66978.48,Paid
827,1011,2025-04-10,137405.53,Paid
828,9291,2023-03-01,47099.22,Paid
829,8299,2024-11-08,26648.56,Paid
830,9646,2026-03-21,142824.63,Paid
831,951,2025-11-04,93764.76,Paid
832,8234,2025-02-25,137719.31,Paid
833,6005,2025-04-18,235241.265,Paid
834,4290,2025-07-08,20613.25,Late
835,14125,2024-12-30,92176.81,Paid
836,7335,2025-03-10,42651.27,Paid
837,2737,2026-04-16,56111.73,Paid
838,6462,2026-05-23,0.0,Missed
839,10028,2023-06-09,50640.8,Paid
840,3377,2025-01-05,91516.55,Late
841,8447,2025-05-23,30031.92,Paid
842,1691,2023-08-01,30679.47,Late
843,4436,2024-10-16,38664.87,Paid
844,9132,2025-07-03,15964.55,Paid
845,2184,2024-01-31,94823.02,Paid
846,2403,2024-02-02,54104.66,Paid
847,2594,2026-05-30,5678.35,Partial
848,2191,2024-03-26,25687.37,Paid
849,9591,2025-08-06,213075.53,Paid
850,14183,2024-09-14,10084.92,Paid
851,6992,2026-09-23,6507.19,Partial
852,1994,2023-08-09,0.0,Missed
853,8449,2023-10-29,56164.11,Paid
854,7669,2024-08-19,6264.56,Paid
855,11402,2023-07-03,84471.43,Paid
856,9015,2026-02-17,192389.5,Late
857,14330,2025-01-11,89453.6,Paid
858,14994,2025-04-03,13976.86,Paid
859,1322,2025-05-16,47126.9,Paid
860,14481,2023-09-09,0.0,Missed
861,3270,2025-08-12,76550.1,Paid
862,1101,2025-02-27,57650.5,Paid
863,14016,2023-09-13,117198.94,Paid
864,11943,2023-02-22,214998.49,Paid
865,4212,2023-06-04,158923.24,Late
866,61,2024-10-18,56084.34,Paid
867,10045,2024-09-09,27362.77,Paid
868,7417,2025-03-27,99918.79,Paid
869,12214,2025-06-02,40420.88,Paid
870,12975,2023-09-08,201528.48,Paid
871,6852,2025-12-28,23205.56,Paid
872,1197,2023-03-21,10235.83,Late
873,4682,2024-06-15,18832.45,Paid
874,8890,2025-11-11,26192.29,Paid
875,3024,2024-08-02,78332.97,Partial
876,2242,2023-12-30,44461.13,Paid
877,7650,2025-06-26,86221.05,Paid
878,2953,2023-08-14,8879.19,Late
879,5280,2026-04-26,95449.11,Paid
880,11226,2023-12-28,43958.7,Paid
881,2915,2024-04-15,84234.23,Paid
882,5262,2025-03-02,18543.55,Paid
883,12661,2022-07-06,17560.49,Late
884,14598,2025-04-17,78126.82,Paid
885,11354,2024-02-06,29588.51,Late
886,2225,2025-01-28,46385.57,Paid
887,1080,2025-09-27,7523.4,Partial
888,14501,2026-08-07,50800.67,Late
889,8050,2026-05-01,39470.94,Paid
890,11594,2023-04-23,39572.35,Paid
891,6751,2025-05-27,29998.44,Paid
892,11063,2025-11-25,71614.76,Paid
893,1849,2023-04-13,92233.2,Paid
894,11258,2024-04-27,83519.67,Late
895,4303,2023-03-11,0.0,Missed
896,6924,2023-12-26,19830.16,Partial
897,1620,2024-06-16,59429.01,Paid
898,1952,2022-11-27,83298.06,Paid
899,7325,2023-09-22,39739.19,Paid
900,4701,2025-09-24,58147.8,Paid
901,14628,2025-02-27,129927.19,Paid
902,3393,2025-03-18,69533.54,Paid
903,8256,2025-01-30,151127.99,Paid
904,13712,2025-09-29,52593.16,Paid
905,795,2024-05-07,30290.67,Paid
906,12331,2026-10-08,31495.92,Paid
907,9095,2023-10-31,89080.58,Paid
908,11909,2022-10-29,21642.08,Paid
909,4439,2025-01-27,58159.81,Paid
910,11043,2023-06-03,40241.74,Paid
911,12804,2024-06-22,145642.95,Paid
912,8016,2024-09-28,30202.51,Paid
913,6686,2023-03-23,235241.265,Paid
914,8494,2025-09-28,61876.75,Paid
915,2692,2025-02-12,147907.73,Late
916,6286,2023-01-28,53857.68,Paid
917,14975,2025-01-28,52473.11,Paid
918,10878,2026-07-07,148040.99,Paid
919,1132,2025-06-01,65519.67,Paid
920,8185,2024-09-12,12342.01,Paid
921,12280,2025-01-16,235241.265,Paid
922,13822,2025-05-14,9941.19,Paid
923,6788,2024-12-18,43589.85,Paid
924,12072,2026-08-29,3715.8,Paid
925,7315,2024-04-18,46098.96,Paid
926,8669,2025-11-27,10957.77,Paid
927,7552,2023-12-19,235241.265,Paid
928,4652,2025-11-16,86160.12,Paid
929,10248,2026-03-17,224301.84,Paid
930,5505,2023-12-09,78876.59,Paid
931,13932,2025-02-02,33072.58,Paid
932,9132,2025-12-30,15593.02,Paid
933,5570,2024-01-25,76037.97,Late
934,3644,2023-03-11,59760.18,Paid
935,1504,2023-04-17,16024.12,Paid
936,2592,2024-03-18,0.0,Missed
937,2724,2025-10-15,54204.24,Paid
938,2048,2026-02-12,72399.45,Paid
939,6639,2026-03-12,7419.63,Paid
940,14314,2024-10-13,59779.23,Paid
941,13736,2023-05-15,42761.64,Paid
942,6158,2025-03-20,68538.58,Paid
943,5189,2024-09-15,235241.265,Paid
944,1320,2025-01-24,19931.07,Paid
945,626,2025-12-19,150331.08,Paid
946,5714,2025-02-12,29615.76,Paid
947,13140,2026-09-01,49106.88,Paid
948,10215,2024-07-29,65160.34,Paid
949,3202,2024-12-07,9645.42,Paid
950,1729,2026-12-15,0.0,Missed
951,8669,2026-02-06,11290.85,Paid
952,450,2024-10-05,119833.19,Paid
953,1799,2025-01-17,0.0,Missed
954,12547,2023-07-10,0.0,Missed
955,11002,2022-09-29,57542.42,Paid
956,8760,2025-06-11,158929.5,Late
957,686,2024-11-24,98180.27,Paid
958,14239,2023-09-13,180505.2,Paid
959,12258,2025-09-06,139792.56,Paid
960,5500,2025-02-21,235241.265,Paid
961,101,2024-11-12,235241.265,Paid
962,48,2026-06-11,68962.29,Late
963,8577,2025-05-01,61797.05,Late
964,12975,2025-06-01,99087.91,Partial
965,14374,2023-11-05,202308.1,Late
966,10159,2023-11-23,0.0,Missed
967,14354,2024-12-20,66112.35,Partial
968,7311,2024-08-05,113414.17,Paid
969,1817,2025-07-11,161896.63,Paid
970,9522,2025-07-11,35394.38,Paid
971,8664,2023-07-16,33790.94,Paid
972,11861,2023-11-18,34602.22,Paid
973,10522,2023-10-29,63581.49,Paid
974,5169,2023-04-21,64592.95,Paid
975,2877,2025-06-18,108984.94,Paid
976,8683,2024-06-24,40549.0,Partial
977,10834,2026-07-25,39943.62,Paid
978,10730,2024-05-28,75239.79,Paid
979,11923,2024-04-02,47331.27,Paid
980,10535,2024-01-11,41122.69,Paid
981,11964,2024-04-11,96112.11,Paid
982,13083,2024-09-05,12373.64,Paid
983,13615,2024-03-13,116010.56,Paid
984,1611,2023-01-12,149199.4,Paid
985,12521,2024-01-09,44517.71,Partial
986,13683,2024-07-09,33951.05,Late
987,5253,2023-11-22,107772.75,Paid
988,3212,2026-05-26,42714.1,Paid
989,235,2023-12-20,100486.67,Paid
990,5983,2026-02-19,32167.74,Paid
991,12920,2026-11-12,75265.59,Paid
992,8936,2024-05-23,124719.75,Late
993,2866,2024-02-10,16009.04,Paid
994,8516,2022-05-19,19337.33,Paid
995,9692,2024-06-30,28936.01,Late
996,9782,2022-10-19,140052.24,Paid
997,12047,2023-06-04,142292.67,Partial
998,2277,2025-01-10,25897.0,Paid
999,12609,2023-05-22,97543.01,Paid
1000,2259,2025-05-25,42308.19,Paid
1001,9562,2024-03-24,103322.99,Partial
1002,3229,2025-10-15,80348.96,Paid
1003,5660,2024-04-30,173936.18,Paid
1004,12708,2024-12-29,68877.45,Paid
1005,14974,2023-04-19,27400.9,Late
1006,2237,2025-11-20,69612.23,Paid
1007,6507,2022-04-08,38880.15,Paid
1008,1384,2024-09-11,32728.06,Paid
1009,12217,2022-11-24,22691.89,Paid
1010,13588,2026-06-26,98394.8,Paid
1011,7785,2025-06-01,42800.89,Late
1012,5295,2024-07-28,57725.95,Partial
1013,8076,2024-06-13,5401.83,Partial
1014,12608,2025-01-19,69845.61,Paid
1015,8647,2025-12-11,0.0,Missed
1016,9135,2022-02-01,25077.53,Paid
1017,5411,2025-02-13,27353.94,Paid
1018,3803,2026-01-05,75225.47,Paid
1019,7041,2024-12-11,58089.95,Late
1020,1620,2024-03-21,47104.32,Late
1021,1996,2024-04-22,32080.12,Partial
1022,1477,2025-07-26,235241.265,Paid
1023,14760,2025-10-21,29302.39,Paid
1024,7940,2025-04-25,47185.99,Paid
1025,4964,2025-09-14,0.0,Missed
1026,1168,2024-05-28,71500.65,Late
1027,7417,2024-04-25,94260.34,Paid
1028,1092,2026-07-08,77395.42,Paid
1029,5360,2026-09-15,35321.78,Paid
1030,3691,2024-01-04,13476.1,Partial
1031,8229,2025-02-26,16058.78,Paid
1032,818,2025-02-03,76102.86,Paid
1033,13038,2026-10-08,125025.44,Paid
1034,1543,2026-05-02,91710.86,Paid
1035,2867,2023-05-10,226761.15,Paid
1036,3791,2026-01-29,110545.33,Late
1037,14046,2023-06-20,0.0,Missed
1038,5357,2025-05-21,68200.17,Paid
1039,564,2024-05-23,56481.23,Paid
1040,2255,2026-01-31,35569.54,Paid
1041,6024,2023-06-10,39715.46,Paid
1042,12786,2024-12-10,59124.07,Paid
1043,14910,2024-02-19,43667.97,Paid
1044,197,2024-06-19,148569.56,Paid
1045,2030,2024-04-26,109390.4,Paid
1046,13529,2025-11-22,0.0,Missed
1047,5783,2024-04-12,67912.98,Paid
1048,8152,2025-06-20,154553.56,Paid
1049,5520,2023-04-04,139240.18,Paid
1050,612,2023-03-20,211277.08,Paid
1051,8584,2025-05-14,6970.02,Paid
1052,113,2023-04-10,31548.67,Paid
1053,4122,2024-02-17,21563.76,Paid
1054,7986,2024-11-13,13840.72,Paid
1055,8026,2023-09-23,128104.1,Paid
1056,2201,2023-08-06,67428.07,Late
1057,12718,2023-08-05,235241.265,Partial
1058,3725,2025-12-23,184490.12,Paid
1059,5796,2024-11-28,35431.14,Paid
1060,1540,2026-03-30,199910.29,Paid
1061,7718,2022-12-24,9789.08,Late
1062,5850,2023-03-20,7721.79,Late
1063,1418,2025-01-17,104897.32,Paid
1064,8325,2025-10-16,202538.75,Paid
1065,231,2025-09-13,57753.86,Paid
1066,12700,2024-08-14,72041.71,Late
1067,9689,2023-12-31,63292.96,Paid
1068,2659,2024-11-02,12110.2,Paid
1069,1817,2026-03-05,155499.99,Paid
1070,582,2023-12-28,90775.53,Paid
1071,1905,2022-03-04,123461.26,Paid
1072,2115,2025-04-28,12850.46,Paid
1073,6579,2024-06-17,43496.84,Paid
1074,9323,2024-11-22,80599.7,Paid
1075,5709,2024-05-17,120959.29,Paid
1076,1898,2024-01-04,16599.93,Partial
1077,5117,2024-08-12,103466.68,Paid
1078,6452,2024-01-12,0.0,Missed
1079,4510,2025-08-13,80635.88,Paid
1080,12500,2022-03-29,105458.33,Paid
1081,2207,2023-06-02,33091.98,Partial
1082,6334,2025-10-16,20546.87,Late
1083,14095,2023-10-20,115697.03,Paid
1084,6482,2023-11-24,59517.98,Paid
1085,91,2023-12-11,73242.64,Paid
1086,4290,2025-10-03,25624.77,Paid
1087,9396,2023-10-31,32543.19,Paid
1088,11838,2026-07-29,74888.06,Late
1089,11470,2025-03-10,8923.06,Paid
1090,12478,2024-01-14,42012.39,Paid
1091,11021,2024-05-06,58844.54,Partial
1092,8915,2024-04-18,204350.33,Paid
1093,11312,2024-11-19,220768.56,Paid
1094,4098,2025-06-24,21371.65,Paid
1095,12221,2026-01-31,40887.08,Partial
1096,5287,2025-08-26,44945.11,Paid
1097,5764,2023-12-21,61279.39,Paid
1098,409,2026-03-05,32831.49,Paid
1099,10859,2023-05-27,55290.32,Paid
1100,2626,2024-01-20,159946.28,Paid
1101,2009,2025-04-15,161869.59,Late
1102,12957,2024-08-27,14097.44,Paid
1103,4923,2026-01-16,96117.24,Paid
1104,10211,2025-08-08,66170.43,Partial
1105,8297,2024-02-01,55956.77,Late
1106,13590,2024-02-02,143558.78,Paid
1107,5525,2026-11-19,156915.37,Paid
1108,9180,2026-06-16,37823.27,Late
1109,12336,2024-10-22,11463.04,Paid
1110,7552,2023-08-16,235241.265,Partial
1111,13693,2024-02-01,153088.61,Paid
1112,428,2025-06-09,72301.32,Paid
1113,12439,2025-04-20,69814.47,Paid
1114,8797,2025-03-23,154365.08,Paid
1115,6939,2023-03-28,108724.64,Paid
1116,2795,2023-11-22,28352.01,Paid
1117,14151,2025-01-22,235241.265,Paid
1118,4865,2024-09-19,46877.04,Paid
1119,6511,2024-10-17,14404.54,Paid
1120,7786,2025-07-20,49561.8,Late
1121,13553,2023-10-06,78122.17,Paid
1122,12151,2025-04-18,98814.25,Late
1123,13342,2023-11-03,16627.62,Paid
1124,14454,2024-08-07,149936.93,Late
1125,5575,2025-08-02,22489.57,Late
1126,5368,2025-07-13,0.0,Missed
1127,13953,2024-12-29,62342.14,Paid
1128,13496,2025-04-30,194795.16,Paid
1129,11071,2023-06-05,83374.14,Paid
1130,6182,2025-06-11,60712.52,Paid
1131,1886,2025-12-04,51077.81,Late
1132,2731,2023-03-26,22847.13,Partial
1133,6561,2025-02-10,127947.41,Paid
1134,9866,2024-05-24,0.0,Missed
1135,8653,2024-04-13,17350.7,Paid
1136,11550,2024-07-28,48117.52,Paid
1137,2972,2023-07-26,20663.74,Partial
1138,13225,2024-10-29,22092.01,Paid
1139,1885,2022-07-19,166145.99,Late
1140,212,2022-12-06,48750.83,Paid
1141,5260,2023-03-05,66599.99,Paid
1142,11510,2025-12-05,78541.24,Paid
1143,1649,2025-02-01,235241.265,Paid
1144,6084,2024-01-18,42792.92,Paid
1145,6157,2023-09-06,54787.23,Paid
1146,11841,2023-11-09,56214.69,Paid
1147,11160,2023-09-21,44857.22,Paid
1148,7261,2022-10-11,44770.49,Paid
1149,1563,2023-07-30,51817.59,Partial
1150,10940,2023-02-14,55019.23,Paid
1151,1168,2024-03-31,75715.08,Paid
1152,7015,2024-04-11,107365.71,Late
1153,10558,2024-04-08,81961.92,Paid
1154,7922,2025-02-23,57214.7,Late
1155,11575,2025-06-12,157700.56,Paid
1156,60,2024-10-26,30225.65,Partial
1157,1397,2026-08-06,10941.78,Late
1158,9738,2025-09-21,100411.84,Paid
1159,13311,2022-05-08,60879.92,Paid
1160,4241,2025-02-12,112623.43,Late
1161,12760,2024-05-01,74455.52,Paid
1162,799,2024-12-25,71803.33,Late
1163,1743,2025-06-20,229139.93,Paid
1164,13821,2023-10-12,20696.76,Paid
1165,10837,2025-03-21,89666.91,Paid
1166,4519,2025-11-13,13825.36,Paid
1167,12786,2024-10-13,49340.31,Late
1168,14266,2024-06-28,35401.5,Paid
1169,13264,2023-05-05,153282.92,Paid
1170,5391,2024-09-16,10599.67,Late
1171,11055,2024-11-21,35349.65,Paid
1172,9657,2024-10-29,19774.96,Partial
1173,1389,2023-07-15,30470.94,Paid
1174,473,2022-07-18,38108.56,Paid
1175,5979,2023-07-18,81633.36,Paid
1176,3620,2025-03-25,63611.33,Paid
1177,6464,2025-07-27,54880.62,Late
1178,7588,2025-04-30,109123.04,Paid
1179,8056,2024-07-13,41471.22,Late
1180,9356,2024-11-25,0.0,Missed
1181,1414,2025-10-30,212839.76,Paid
1182,7912,2027-02-10,30679.5,Partial
1183,14987,2022-12-20,19623.31,Paid
1184,13237,2024-01-28,31070.78,Paid
1185,11554,2025-02-10,51693.9,Paid
1186,3064,2023-05-18,73541.01,Paid
1187,2596,2023-04-09,17241.61,Paid
1188,14838,2024-09-23,78224.47,Paid
1189,6967,2022-07-15,102340.8,Paid
1190,12867,2026-03-19,60102.24,Paid
1191,5137,2022-07-30,216432.65,Paid
1192,8915,2023-03-24,95265.12,Partial
1193,14041,2023-05-31,31641.74,Paid
1194,454,2023-09-19,153415.21,Paid
1195,6295,2025-06-03,84669.72,Paid
1196,8818,2023-07-05,158780.66,Paid
1197,2846,2026-01-04,50253.34,Paid
1198,6371,2023-12-04,10015.21,Paid
1199,2911,2025-08-05,54126.27,Late
1200,6935,2023-07-26,152868.21,Paid
1201,2237,2024-07-26,25630.73,Partial
1202,7481,2025-12-12,91762.31,Paid
1203,6880,2022-05-01,91990.13,Paid
1204,1865,2022-09-12,143206.7,Paid
1205,14975,2025-04-23,51807.77,Paid
1206,8465,2026-06-30,29330.26,Paid
1207,11173,2025-04-04,89587.67,Paid
1208,6129,2024-07-15,59435.25,Paid
1209,1899,2023-11-22,98702.18,Paid
1210,6266,2024-06-14,0.0,Missed
1211,9855,2025-06-27,18748.37,Paid
1212,4196,2024-10-31,4205.65,Partial
1213,12518,2025-01-08,52955.74,Paid
1214,4687,2024-06-20,14321.88,Late
1215,13958,2024-03-07,32472.1,Late
1216,14372,2023-01-28,10431.9,Paid
1217,8935,2023-06-13,0.0,Missed
1218,12842,2025-09-04,112801.58,Late
1219,4687,2025-05-19,15680.19,Paid
1220,14186,2022-04-14,108381.61,Paid
1221,4012,2024-02-20,37338.3,Paid
1222,9275,2024-10-01,38585.04,Partial
1223,10955,2026-02-14,76716.19,Paid
1224,13544,2022-12-22,18925.88,Paid
1225,445,2022-10-24,207138.43,Paid
1226,7822,2022-09-16,115826.6,Late
1227,10185,2024-09-16,7113.89,Late
1228,6925,2022-08-17,75408.23,Late
1229,7169,2023-04-10,56277.43,Late
1230,14397,2025-01-29,0.0,Missed
1231,13325,2024-07-29,104165.23,Late
1232,5187,2024-06-12,31753.09,Paid
1233,2418,2025-06-25,96846.45,Paid
1234,9766,2024-06-20,123762.18,Paid
1235,2669,2023-12-08,6764.11,Partial
1236,760,2026-04-14,12211.53,Paid
1237,934,2022-09-05,235241.265,Paid
1238,13050,2025-01-22,28605.05,Paid
1239,2678,2023-07-26,28858.55,Paid
1240,5915,2025-08-10,37275.18,Paid
1241,14361,2022-10-06,22122.39,Paid
1242,4985,2024-04-11,62434.21,Paid
1243,1000,2026-06-30,209380.45,Paid
1244,1028,2025-10-25,10352.44,Partial
1245,1496,2025-10-22,8214.49,Paid
1246,11697,2024-06-10,66492.94,Partial
1247,5503,2022-07-26,78422.1,Paid
1248,12920,2025-08-21,29760.16,Partial
1249,11199,2022-11-29,67681.03,Late
1250,8818,2023-12-02,164399.49,Paid
1251,5419,2024-05-02,3792.62,Partial
1252,5330,2023-05-25,35384.34,Paid
1253,12227,2024-10-06,111069.26,Paid
1254,2026,2023-11-30,161085.11,Paid
1255,7789,2024-04-29,23636.22,Partial
1256,14098,2025-12-05,51149.89,Partial
1257,6810,2023-11-24,163743.94,Late
1258,5032,2024-07-18,12826.61,Late
1259,10689,2023-12-11,65157.86,Paid
